,line,__fileposition__
2370,"GRAND RAPIDS,MI,20,20220415",58585
2371,"BENTON HARBOR,MI,36,20010215",58613
2372,"HOUSTON,TX,16,20160601",58642
2373,"BOWLING GREEN,KY,26,20140115",58665
2374,"LIBERTY,MO,26,20170502",58694
2375,"SPRINGFIELD,MA,17,20220421",58717
2376,"BEMIDJI,MN,26,20161031",58744
2377,"BLADENSBURG,MD,32,20060912",58767
2378,"PORTLAND,TX,11,20210328",58794
2379,"PIEDMONT,SC,36,20071003",58818
2380,"DALLAS,TX,17,20220418",58842
2381,"HESPERIA,CA,15,20191006",58864
2382,"TOPEKA,KS,26,20000512",58888
2383,"TOPEKA,KS,24,20000512",58910
2384,"LA VERNE,CA,17,20220411",58932
2385,"BRONX,NY,17,20080215",58956
2386,"COLUMBIA,SC,19,20220106",58977
2387,"LOS ANGELES,CA,19,20220205",59001
2388,"MEMPHIS,TN,20,20211008",59028
2389,"SMYRNA,TN,19,20220318",59051
2390,"WESTMINSTER,CA,18,20220215",59073
2391,"MESA,AZ,40,20010812",59100
2392,"MIDDLEBURY,VT,72,19711210",59120
2393,"ORANGE,CA,5,20211230",59146
2394,"HENRICO,VA,32,20000818",59167
2395,"BARTOW,FL,23,20021019",59190
2396,"LEESBURG,FL,20,20060827",59212
2397,"PITTSBURGH,PA,26,20060911",59236
2398,"SAINT LOUIS,MO,20,20211003",59262
2399,"PITTSBURGH,PA,26,20060911",59289
2400,"TUCSON,AZ,19,20211226",59315
2401,"PLAINFIELD,NJ,35,20071111",59337
2402,"SAN BENITO,TX,52,19770712",59363
2403,"TAMPA,FL,18,20211117",59389
2404,"ARCADIA,FL,34,20071025",59410
2405,"CHARLOTTESVILLE,VA,38,19980704",59433
2406,"SANFORD,FL,22,20061104",59464
2407,"CONCORD,CA,20,20211020",59487
2408,"HOUSTON,TX,30,19970417",59510
2409,"SAINT CROIX,VI,36,20100129",59533
2410,"DURANT,OK,47,19800530",59560
2411,"SANTA BARBARA,CA,70,19610902",59582
2412,"PALESTINE,TX,52,19890501",59611
2413,"SOLOMONS,MD,21,20211028",59636
2414,"WORCESTER,MA,18,20220109",59660
2415,"SANFORD,FL,19,20211015",59685
2416,"BROOKLYN,NY,40,19990318",59708
2417,"PHOENIX,AZ,17,20211227",59732
2418,"JONESVILLE,LA,43,19960608",59755
2419,"LAKEWOOD,NJ,19,20220103",59781
2420,"DENVER,CO,17,20220104",59805
2421,"CHARLOTTESVILLE,VA,32,20121120",59827
2422,"GIBSONTON,FL,25,20161206",59858
2423,"COLUMBUS,OH,18,20210921",59883
2424,"PASADENA,MD,20,20210413",59907
2425,"NEW HAVEN,NY,49,19940403",59931
2426,"MANCHESTER,NH,10,20191001",59956
2427,"LOS ANGELES,CA,8,20170310",59982
2428,"CEDAR SPRINGS,MI,28,19970603",60008
2429,"BISMARCK,ND,33,19961116",60037
2430,"KINGSTON,NY,20,20210807",60061
2431,"SAINT JOSEPH,MO,36,20040706",60085
2432,"LYNN,MA,21,20080815",60113
2433,"SPRINGFIELD,MA,22,20170515",60133
2434,"HENDERSON,TX,39,19990909",60160
2435,"FEDERAL WAY,WA,43,19970321",60185
2436,"GOLIAD,TX,67,19580906",60212
2437,"GOLIAD,TX,70,19580906",60234
2438,"SAN ANTONIO,TX,35,20070104",60256
2439,"NEWARK,NJ,25,20131019",60283
2440,"OAKLAND,CA,22,20190621",60305
2441,"PASADENA,CA,40,20010823",60328
2442,"GARNETT,SC,23,20200224",60352
2443,"NEW CASTLE,PA,47,19930107",60375
2444,"WESTFIELD,MA,17,20211216",60401
2445,"PHILADELPHIA,PA,94,19470911",60426
2446,"MORRISTOWN,NJ,23,20190507",60454
2447,"QUEENS,NY,39,19990827",60480
2448,"SPARKS,NV,62,19780626",60502
2449,"BOISE,ID,48,19941014",60524
2450,"WILSON,OK,28,20130702",60545
2451,"NASHVILLE,TN,40,19991214",60567
2452,"FORT WORTH,TX,67,19741223",60592
2453,"FORT WORTH,TX,59,19741223",60618
2454,"MOUSIE,KY,49,19820212",60644
2455,"OMAHA,NE,66,19720927",60666
2456,"GOLETA BEACH,CA,20,20180607",60687
2457,"LYNN,MA,17,20211025",60715
2458,"SACRAMENTO,CA,52,19780711",60735
2459,"SACRAMENTO,CA,55,19780711",60761
2460,"BLACK RIVER FALLS,WI,33,20120125",60787
2461,"FOLEY,MO,33,20050310",60820
2462,"METAIRIE,LA,16,20120115",60841
2463,"TAMPA,FL,18,20210802",60865
2464,"PHILADELPHIA,PA,14,20211021",60886
2465,"TOLEDO,OH,41,19880401",60914
2466,"LISBON,LA,11,20180405",60936
2467,"DES MOINES,IA,55,19820905",60958
2468,"WESTMINSTER,CO,24,20171219",60984
2469,"GREENSBURG,PA,63,19750927",61011
2470,"BATON ROUGE,LA,19,20210915",61037
2471,"SAINT PAUL,MN,49,19930115",61064
2472,"ASHLAND,KY,55,19841004",61090
2473,"AMARILLO,TX,35,19981026",61113
2474,"LOS ANGELES,CA,55,19890303",61137
2475,"PHILADELPHIA,PA,55,19851213",61164
2476,"GILLETTE,WY,47,19971013",61192
2477,"OXNARD,CA,10,20190119",61216
2478,"OXNARD,CA,7,20190119",61238
2479,"SAN JOSE,CA,56,19740427",61259
2480,"LA MARQUE,TX,42,19981016",61283
2481,"CEDAR RAPIDS,IA,38,20010603",61308
2482,"FAIRVIEW PARK,OH,64,19770808",61336
2483,"WOODSIDE,NY,71,19700707",61365
2484,"EL PASO,TX,46,19930426",61389
2485,"MAPLE GROVE,MN,48,19890805",61412
2486,"OMAHA,NE,28,20110826",61439
2487,"CLEARWATER,FL,33,20000911",61460
2488,"ASHLAND,KY,53,19841004",61486
2489,"CHICAGO,IL,51,19820507",61509
2490,"DENVER,CO,49,19920430",61532
2491,"POUDRE PARK,CO,56,19780430",61554
2492,"WICHITA,KS,28,20010905",61581
2493,"AITKIN,MN,56,19861031",61604
2494,"WALL TOWNSHIP,NJ,70,19730626",61626
2495,"GAINESVILLE,FL,47,19890825",61655
2496,"MAUSTON,WI,79,19491219",61682
2497,"PORTLAND,OR,60,19821119",61705
2498,"YOSEMITE NAT. PARK,CA,58,19810725",61729
2499,"BARRE,MA,34,19910328",61763
2500,"PASADENA,MD,63,19761001",61784
2501,"SHIRAZ,,13,20170716",61808
2502,"CHICAGO,IL,26,20000716",61828
2503,"SAN DIEGO,CA,38,19931207",61851
2504,"FREDERICKTOWN,MO,49,19890805",61876
2505,"VINELAND,NJ,66,19621217",61905
2506,"PLANTATION,FL,54,19741107",61929
2507,"SALT LAKE CITY,UT,20,20210714",61955
2508,"KYLE,TX,20,20210526",61985
2509,"BROWNSVILLE,TX,19,20210708",62005
2510,"CLINTON,IA,36,20080209",62032
2511,"NORTH LAS VEGAS,NV,9,20180823",62055
2512,"PHOENIX,AZ,59,19860713",62085
2513,"PEA RIDGE,AR,33,20061118",62108
2514,"ADDISON,TX,54,19880319",62133
2515,"AMARILLO,TX,38,20020301",62156
2516,"BULLHEAD CITY,AZ,44,19970815",62180
2517,"APOPKA,FL,22,20151125",62209
2518,"TULSA,OK,47,19790323",62231
2519,"YUMA,AZ,41,20030804",62252
2520,"FRESNO,CA,16,20140513",62272
2521,"PHILADELPHIA,PA,11,20170501",62294
2522,"SHREVEPORT,LA,71,19710207",62322
2523,"REISTERSTOWN,MD,15,20190525",62348
2524,"PHOENIX,AZ,33,20070314",62376
2525,"PORT REPUBLIC,MD,66,19681226",62399
2526,"TEXARKANA,TX,43,19990115",62428
2527,"HOUSTON,TX,53,19900908",62453
2528,"SAN JACINTO,CA,19,20200912",62476
2529,"SANTA ANA,CA,38,19871120",62503
2530,"SANTA ANA,CA,40,19871120",62528
2531,"LEHIGH ACRES,FL,20,20210513",62553
2532,"LA VISTA,NE,15,20210517",62581
2533,"HUMACAO,PR,18,20210318",62605
2534,"ALBUQUERQUE,NM,28,20110317",62628
2535,"ZANESVILLE,OH,16,20110604",62655
2536,"LAS VEGAS,NV,36,19920216",62681
2537,"VIRGINIA BEACH,VA,64,19780823",62706
2538,"FORT LAUDERDALE,FL,24,20161217",62736
2539,"FORT LAUDERDALE,FL,21,20161217",62767
2540,"SAN JACINTO,CA,20,20210324",62798
2541,"CHANDLER,AZ,18,20201117",62825
2542,"NORCROSS,GA,20,20051217",62849
2543,"ALVIN,TX,62,19800514",62873
2544,"FRAMINGHAM,MA,25,20150808",62894
2545,"CALIFORNIA CITY,CA,8,20201221",62920
2546,"CALIFORNIA CITY,CA,7,20201221",62950
2547,"NAMPA,ID,14,20120630",62980
2548,"FEDERAL WAY,WA,34,20110203",63001
2549,"MIAMI,FL,10,20151122",63028
2550,"MEMPHIS,TN,23,20180702",63049
2551,"SAINT LOUIS,MO,21,20201108",63072
2552,"AIEA,HI,5,20210131",63099
2553,"REDMOND,WA,8,20190603",63118
2554,"BAKERSFIELD,CA,18,20201028",63140
2555,"WORTHAM,TX,39,20051025",63167
2556,"PHOENIX,AZ,25,20131221",63190
2557,"CONCORD,NH,72,19680108",63213
2558,"PHOENIX,AZ,38,20010914",63236
2559,"TAMPA,FL,49,19821115",63259
2560,"NORRISTOWN,PA,8,20170813",63280
2561,"NORRISTOWN,PA,11,20170813",63305
2562,"COVINA,CA,10,20200302",63331
2563,"COVINA,CA,11,20200302",63353
2564,"MARINA DEL REY,CA,7,20181024",63375
2565,"HOMESTEAD,FL,51,19821206",63404
2566,"AUSTIN,TX,36,20070502",63429
2567,"DAVAO CITY,,12,20160405",63451
2568,"MIAMI,FL,32,20120601",63475
2569,"TUCSON,AZ,21,20190720",63496
2570,"GARDEN CITY,KS,45,19950116",63518
2571,"WEATHERFORD,TX,19,20200929",63545
2572,"PHILADELPHIA,PA,15,20170205",63572
2573,"JACKSON,MS,44,19880726",63600
2574,"FLINT,MI,74,19581121",63623
2575,"WELLS,TX,4,20200918",63644
2576,"PLACERVILLE,CA,62,19770801",63664
2577,"NORTH MIAMI BEACH,FL,38,20070506",63691
2578,"POMPANO BEACH,FL,63,19790915",63724
2579,"POMPANO BEACH,FL,63,19790915",63753
2580,"ROHNERT PARK,CA,22,20120601",63782
2581,"NAPLES,FL,40,19981115",63810
2582,"EDMONDS,WA,25,20160419",63832
2583,"PHOENIX,AZ,21,20200115",63855
2584,"FULLERTON,CA,40,20001015",63878
2585,"ROBERTSDALE,AL,32,20120531",63903
2586,"NEW BERN,NC,41,20000606",63930
2587,"HUEYTOWN,AL,54,19730917",63954
2588,"ASHTABULA,OH,48,19910810",63978
2589,"SAINT LOUIS,MO,29,20100725",64003
2590,"BUFFALO GROVE,IL,35,20071020",64030
2591,"CATAWBA,SC,62,19770629",64059
2592,"MYRTLE POINT,OR,52,19860814",64082
2593,"LYNWOOD,CA,21,20200122",64110
2594,"GRETNA,NE,12,20200611",64133
2595,"BUCKEYE,AZ,23,20181017",64155
2596,"SELMA,OR,55,19880822",64178
2597,"SAN RAFAEL,CA,58,19730427",64199
2598,"OAKLAND,CA,21,20090810",64225
2599,"VISTA,CA,19,20120715",64248
2600,"CASPER,WY,34,20040215",64269
2601,"SANTA ANA,CA,82,19600803",64291
2602,"SACRAMENTO,CA,20,20080815",64316
2603,"TUCSON,AZ,45,19971127",64342
2604,"SAN BENITO,TX,22,20171120",64364
2605,"VIRGINIA BEACH,VA,62,19790605",64390
2606,"BELLEVUE,WA,15,20111106",64420
2607,"BROKEN ARROW,OK,29,20120710",64444
2608,"BRENTWOOD,MD,42,19930524",64472
2609,"ATHENS,TX,30,20090827",64497
2610,"TUCSON,AZ,39,20010818",64519
2611,"ATLANTA,GA,21,20171004",64541
2612,"ANTIGO,WI,31,20090811",64564
2613,"METAIRIE,LA,33,20080605",64586
2614,"MIAMI,FL,62,19760830",64610
2615,"ELOY,AZ,26,20010527",64631
2616,"NEWPORT NEWS,VA,44,19801211",64651
2617,"JACKSONVILLE,FL,62,19740801",64679
2618,"JACKSONVILLE,FL,57,19740801",64707
2619,"TOOELE,UT,35,20060221",64735
2620,"MILWAUKEE,WI,29,20020503",64757
2621,"POMPANO BEACH,FL,23,20191221",64782
2622,"PITTSBURGH,PA,40,19861004",64811
2623,"BALMORHEA,TX,38,20031001",64837
2624,"MODESTO,CA,33,20050116",64862
2625,"EUGENE,OR,32,20091026",64885
2626,"AUSTIN,TX,43,19840105",64907
2627,"MIAMI,FL,5,20200128",64929
2628,"OVERLAND,MO,69,19710501",64949
2629,"SAN FRANCISCO,CA,32,20130206",64973
2630,"GILMER,TX,66,19740901",65002
2631,"PENSACOLA,FL,54,19851231",65024
2632,"ORLANDO,FL,24,20160814",65049
2633,"WEST PALM BEACH,FL,19,20191019",65072
2634,"EL PASO,TX,52,19740909",65103
2635,"CORPUS CHRISTI,TX,34,20051124",65126
2636,"RENTON,WA,22,20190619",65156
2637,"HOUSTON,TX,55,19820901",65178
2638,"ANNAPOLIS,MD,24,20170829",65201
2639,"LA VERNE,CA,25,20170322",65226
2640,"SYRACUSE,NY,58,19830222",65250
2641,"FALFURRIAS,TX,24,20120809",65274
2642,"COLUMBIA,SC,21,20191101",65300
2643,"EAST LIVERPOOL,OH,63,19790621",65324
2644,"SILVER CITY,NM,33,20101031",65354
2645,"SUTTER CREEK,CA,22,20191008",65381
2646,"LOS ANGELES,CA,35,20060521",65409
2647,"SAN ANTONIO,TX,40,19980717",65436
2648,"FULLERTON,CA,22,20191017",65463
2649,"FULLERTON,CA,6,20191017",65488
2650,"BUFFALO,NY,64,19770210",65512
2651,"HOLLYWOOD,FL,34,20101014",65535
2652,"SAN PEDRO,CA,11,20180929",65560
2653,"SAN PEDRO,CA,6,20180929",65585
2654,"PETALUMA,CA,68,19730423",65609
2655,"FITCHBURG,MA,36,20040901",65633
2656,"SOUTH EL MONTE,CA,11,20190206",65658
2657,"COLUMBUS,OH,42,20021231",65688
2658,"DOBBS FERRY,NY,61,19810503",65712
2659,"SAINT LOUIS,MO,77,19631101",65739
2660,"SYLVANIA,GA,52,19860530",65766
2661,"AURORA,CO,25,20160715",65790
2662,"ANDERSON,CA,10,20150702",65812
2663,"FULLERTON,CA,24,20180624",65836
2664,"MISSION,TX,27,20010809",65861
2665,"PORTLAND,ME,69,19710924",65884
2666,"HAMMOND,IN,62,19740127",65908
2667,"HARTFORD,CT,78,19631025",65931
2668,"MONTGOMERY,AL,42,19981030",65955
2669,"BALTIMORE,MD,60,19791017",65981
2670,"RESEDA,CA,17,20181213",66006
2671,"RESEDA,CA,17,20181213",66028
2672,"GRANTS PASS,OR,63,19770719",66050
2673,"RESEDA,CA,12,20181213",66077
2674,"SAN JUAN,PR,42,19841215",66099
2675,"DAINGERFIELD,TX,52,19900905",66123
2676,"WILLMAR,MN,67,19710101",66151
2677,"MORROW,GA,35,20031012",66174
2678,"INDIANAPOLIS,IN,10,20160218",66196
2679,"PACIFIC PALISADES,CA,59,19770905",66224
2680,"ROCK HILL,SC,29,20141125",66257
2681,"LONGMONT,CO,27,20140408",66282
2682,"CAMP LEJEUNE,NC,65,19620913",66306
2683,"CAMP LEJEUNE,NC,69,19620913",66334
2684,"MARSHALL,MN,36,20080514",66362
2685,"JACKSONVILLE,FL,10,20140814",66386
2686,"STUTTGART,AR,26,20140914",66414
2687,"BALTIMORE,MD,60,19690421",66439
2688,"PARKVILLE,MD,54,19840303",66464
2689,"SAN MATEO,CA,66,19760608",66489
2690,"SANBORN TOWNSHIP,MI,57,19830903",66514
2691,"COLUMBIA,SC,62,19720423",66546
2692,"SAN DIEGO,CA,43,19910715",66570
2693,"MIAMI,FL,28,20010118",66595
2694,"NEKOOSA,WI,27,19990820",66616
2695,"SAINT LOUIS,MO,31,20030611",66639
2696,"PLANTATION,FL,42,20000930",66666
2697,"CAROLINA BEACH,NC,34,20090801",66692
2698,"NIAGARA FALLS,NY,45,19820505",66722
2699,"CENTER,TX,43,19830607",66751
2700,"FORT LAUDERDALE,FL,65,19801102",66773
2701,"TRENTON,MI,49,19901016",66804
2702,"BOYNTON BEACH,FL,56,19880209",66827
2703,"AMITYVILLE,NY,34,19931113",66856
2704,"DUBLIN,CA,50,19890130",66882
2705,"CONWAY,SC,26,20020929",66904
2706,"MALMSTROM,MT,70,19721108",66926
2707,"MICANOPY,FL,38,19880101",66951
2708,"WEST COVINA,CA,43,19980302",66975
2709,"CORSICANA,TX,38,20040122",67002
2710,"PORTLAND,OR,67,19750112",67027
2711,"CHARLOTTE,NC,27,20131122",67051
2712,"BOWIE,MD,25,20160330",67076
2713,"LONG BEACH,CA,13,20150312",67097
2714,"LONG BEACH,CA,14,20150312",67123
2715,"ORRVILLE,OH,100,19281227",67149
2716,"JUNCTION CITY,KS,59,19780704",67174
2717,"FULLERTON,CA,36,20060326",67203
2718,"PITTSBURGH,PA,39,20020307",67228
2719,"BRONX,NY,31,19960615",67254
2720,"SNOHOMISH,WA,30,20110808",67275
2721,"HAZARD,KY,23,20150901",67300
2722,"TAMPA,FL,34,19980911",67322
2723,"KITTITAS,WA,31,20040912",67343
2724,"GRAND PRAIRIE,TX,38,20020909",67367
2725,"FAIRMONT,NC,28,20150204",67396
2726,"TAHOLAH,WA,59,19790830",67420
2727,"LOS ANGELES,CA,35,20050915",67443
2728,"BISHOP,CA,22,20181013",67470
2729,"LITTLETON,CO,35,19990207",67492
2730,"TUNNEL HILL,GA,61,19801215",67517
2731,"EAST MEADOW,NY,72,19551031",67544
2732,"MAGNA,UT,30,20090407",67571
2733,"ROANOKE,VA,6,20180911",67592
2734,"LIVE OAK,FL,68,19760924",67614
2735,"EAST POINT,GA,41,20000717",67638
2736,"JACKSON,MI,46,19850508",67664
2737,"SEATTLE,WA,54,19870415",67687
2738,"MONTICELLO,FL,38,20010416",67710
2739,"GWINNETT,GA,33,20050506",67736
2740,"ARNOLD,MO,67,19720804",67760
2741,"PATERSON,NJ,37,20000722",67782
2742,"PATERSON,NJ,37,20000609",67806
2743,"GLOUCESTER,NJ,36,20051127",67830
2744,"MIAMI,FL,33,20081017",67856
2745,"TEMPE,AZ,59,19821019",67877
2746,"LAKEVILLE,CT,82,19520716",67898
2747,"WILMINGTON,DE,22,20021208",67923
2748,"PERU,NY,64,19730213",67949
2749,"KENNEBUNK,ME,71,19640801",67969
2750,"WARRENTON,OR,59,19830930",67994
2751,"PENSACOLA,FL,22,20160315",68019
2752,"MIDWEST CITY,OK,52,19890214",68044
2753,"JEFFERSON,LA,46,19841216",68072
2754,"ALBANY,OR,71,19690716",68097
2755,"CONNERSVILLE,IN,57,19860328",68119
2756,"SPLENDORA,TX,27,20161025",68147
2757,"ADELANTO,CA,23,20180528",68172
2758,"COLORADO SPRINGS,CO,39,19860715",68196
2759,"NIPTON,CA,44,19821009",68228
2760,"CHEHALIS,WA,33,20100420",68250
2761,"BALTIMORE,MD,29,20050701",68274
2762,"LACKAWANNA,NY,66,19771021",68299
2763,"PORT ORCHARD,WA,55,19861126",68325
2764,"WASSAIC,NY,68,19730924",68353
2765,"EL PASO,TX,56,19830427",68376
2766,"SAINT GEORGE,UT,26,20150901",68399
2767,"BONITA SPRINGS,FL,35,20090325",68427
2768,"HUNTINGTON PARK,CA,33,20120103",68457
2769,"CHAMPAIGN,IL,15,20150207",68488
2770,"CHAMPAIGN,IL,15,20150207",68513
2771,"CRATER LAKE,OR,26,20061014",68538
2772,"IRVING,TX,21,20060621",68565
2773,"SAN FRANCISCO,CA,34,20100515",68587
2774,"MCCLOUD,CA,43,19970604",68616
2775,"ALEXANDRIA,VA,38,19981021",68639
2776,"TALLAHASSEE,FL,51,19940524",68665
2777,"HAMILTON TOWNSHIP,NJ,61,19791023",68692
2778,"LAS VEGAS,NV,32,19991020",68725
2779,"MESA,AZ,39,20030308",68750
2780,"TUCSON,AZ,25,20170617",68770
2781,"LAREDO,TX,34,20060828",68792
2782,"MEDFORD,OR,34,20080613",68814
2783,"ORLANDO,FL,36,20020128",68837
2784,"PHOENIX,AZ,24,20160616",68860
2785,"NORTH CHARLESTON,SC,66,19740906",68883
2786,"WOODLAND,NC,67,19630111",68915
2787,"MOORE,OK,48,19920602",68939
2788,"BRATTLEBORO,VT,30,20110827",68960
2789,"ANDERSON,IN,59,19790905",68987
2790,"SAWYER,MI,58,19730901",69011
2791,"ROCKY FORD,CO,57,19821101",69033
2792,"MIAMI,FL,38,20020505",69059
2793,"JACKSONVILLE,FL,21,20040422",69080
2794,"SAN JUAN,TX,24,20161209",69108
2795,"CANTON,MS,22,20161022",69132
2796,"VAN NUYS,CA,44,19921101",69154
2797,"CHICAGO,IL,38,20061121",69178
2798,"DAYTON,OH,15,20140325",69201
2799,"SPRINGFIELD,MO,52,19920607",69223
2800,"SPRINGFIELD,MO,50,19920607",69250
2801,"NILES,MI,59,19810502",69277
2802,"GROVE CITY,PA,69,19731026",69298
2803,"KILLEEN,TX,39,20050613",69324
2804,"BISBEE,AZ,33,20060405",69347
2805,"CHICAGO,IL,64,19730726",69369
2806,"LAKE BLUFF,IL,16,20130331",69392
2807,"ARLINGTON,VA,69,19720511",69418
2808,"WOODLAND,CA,25,20161104",69443
2809,"MANOR,TX,51,19891210",69467
2810,"ROCKINGHAM,NC,51,19920207",69488
2811,"FRESNO,CA,37,20050827",69514
2812,"KLAMATH FALLS,OR,47,19950308",69536
2813,"CRESTVIEW,FL,44,19970802",69565
2814,"WORCESTER,MA,29,20130608",69590
2815,"BOYNTON BEACH,FL,24,20170429",69615
2816,"POMPANO BEACH,FL,66,19720229",69644
2817,"COLUMBIA,MO,31,20110422",69673
2818,"PHILADELPHIA,PA,73,19661015",69697
2819,"LAKE HAVASU CITY,AZ,26,20021009",69725
2820,"LEADORE,ID,12,20150710",69757
2821,"STATEN ISLAND,NY,58,19720707",69780
2822,"VERNON,CT,64,19741101",69809
2823,"JERICHO,VT,52,19780607",69831
2824,"SCHENECTADY,NY,68,19710809",69854
2825,"LAS VEGAS,NM,32,20120630",69881
2826,"STATEN ISLAND,NY,37,20050126",69906
2827,"WESTMINSTER,CA,44,20001224",69935
2828,"DUSON,LA,27,20120430",69962
2829,"NEW YORK,NY,73,19720313",69983
2830,"SAINT PETERSBURG,FL,30,20120725",70007
2831,"NEW LONDON,MN,40,20020801",70039
2832,"LAWRENCE,MA,68,19740808",70065
2833,"VERNON,CT,70,19680724",70089
2834,"LOS ANGELES,CA,37,19940630",70111
2835,"FORT MYERS,FL,28,20050120",70138
2836,"SAN DIEGO,CA,25,20020425",70164
2837,"ANAHOLA,HI,53,19860818",70189
2838,"EAST BRUNSWICK,NJ,42,19990719",70212
2839,"PORT TOWNSEND,WA,55,19730327",70242
2840,"ABERDEEN,WA,45,19821221",70271
2841,"HONOLULU,HI,26,20150929",70295
2842,"OAK RIDGE,TN,24,20160929",70319
2843,"ESPARTO,CA,25,20161016",70344
2844,"SOUTH ELGIN,IL,26,20160506",70367
2845,"NEW YORK,NY,15,20130914",70394
2846,"AVONDALE,AZ,24,20010506",70418
2847,"MONTEBELLO,CA,64,19760101",70442
2848,"FONTANA,CA,33,20060623",70468
2849,"AURORA,MO,58,19850301",70491
2850,"FORT MYERS,FL,25,20160404",70513
2851,"BLOOMINGTON,CA,43,19970117",70539
2852,"DALLAS,TX,35,19890914",70566
2853,"BATAVIA,OH,53,19870626",70588
2854,"OAK HARBOR,WA,48,19921105",70611
2855,"FORKS,WA,58,19810805",70637
2856,"CHICAGO,IL,78,19630715",70658
2857,"CRESWELL,OR,67,19731015",70681
2858,"DENVER,CO,26,20100723",70705
2859,"LOS ANGELES,CA,64,19730930",70727
2860,"CORVALLIS,OR,19,20091107",70754
2861,"CORVALLIS,OR,21,20091107",70779
2862,"FAIRFAX,OH,70,19641015",70804
2863,"MONROE CITY,MO,73,19680218",70827
2864,"FAIRFAX,OH,70,19641015",70854
2865,"KANSAS CITY,MO,39,20011031",70877
2866,"BOONE,NC,28,20160421",70904
2867,"EL PASO,TX,51,19870307",70925
2868,"ELYRIA,OH,47,19950622",70948
2869,"BURLINGTON,NJ,65,19740624",70970
2870,"GREENSBORO,NC,28,20160107",70996
2871,"OKMULGEE,OK,29,20160202",71022
2872,"RANCHO SANTA MARGARITA,CA,37,20070623",71046
2873,"COLUMBIA FALLS,MT,65,19760421",71084
2874,"ARLINGTON,VA,66,19761110",71114
2875,"OMAHA,NE,18,20090209",71139
2876,"OMAHA,NE,19,20090209",71160
2877,"HARVEY,IL,26,20150427",71181
2878,"MONROE,MI,45,19961025",71203
2879,"SAN FRANCISCO,CA,45,19970623",71225
2880,"POPLAR,MT,26,20100314",71254
2881,"CHATSWORTH,CA,37,19940920",71276
2882,"LONG BEACH,CA,66,19750125",71302
2883,"CHOCOWINITY,NC,37,20070310",71328
2884,"DOWNEY,CA,33,20070530",71355
2885,"ORMOND BEACH,FL,59,19810418",71377
2886,"SCOTLAND NECK,NC,33,20100222",71405
2887,"LORAIN,OH,45,19981223",71434
2888,"BLOOMINGTON,IN,34,20110603",71456
2889,"SAN LUIS OBISPO,CA,48,19960525",71483
2890,"PERU,NE,33,20101203",71514
2891,"EUNOLA,AL,33,20110908",71534
2892,"WALTERBORO,SC,33,20110108",71556
2893,"AUSTIN,TX,37,20060707",71582
2894,"SKIDMORE,MO,44,20010411",71604
2895,"ATLANTIC CITY,NJ,42,20021121",71628
2896,"ORLANDO,FL,32,19970321",71657
2897,"MIAMI,FL,40,19940511",71680
2898,"FERN CREEK,KY,34,20050115",71701
2899,"PHOENIX,AZ,47,19970620",71727
2900,"VANCOUVER,WA,56,19870311",71750
2901,"COCOA BEACH,FL,60,19830706",71775
2902,"STOCKTON,CA,55,19881018",71802
2903,"NEDERLAND,CO,62,19810724",71826
2904,"SAINT LOUIS,MO,53,19910405",71851
2905,"OKLAHOMA CITY,OK,58,19860413",71878
2906,"COPPERAS COVE,TX,57,19880425",71907
2907,"WATERVILLE,WA,68,19760914",71936
2908,"BERKELEY,MO,38,20070313",71962
2909,"ORANGE,VA,33,20100913",71986
2910,"EL CAJON,CA,29,20150829",72008
2911,"TURLOCK,CA,30,20110421",72032
2912,"WEBSTER,MA,51,19780930",72055
2913,"MORENO VALLEY,CA,37,20050707",72078
2914,"BEL AIR,MD,25,20150731",72107
2915,"LEHIGH,KS,66,19751025",72130
2916,"WATERBURY,CT,43,19930320",72152
2917,"ORLANDO,FL,65,19760116",72177
2918,"INKSTER,MI,67,19740816",72200
2919,"SAN DIEGO,CA,39,20000501",72223
2920,"CHESTER,IL,55,19880902",72248
2921,"CENTRALIA,IL,48,19911012",72271
2922,"DES MOINES,IA,52,19860329",72296
2923,"DEL VALLE,TX,34,20110517",72322
2924,"JUPITER INLET,FL,24,20150724",72347
2925,"TEQUESTA,FL,24,20150724",72376
2926,"LANCASTER,SC,48,19950214",72400
2927,"UPPER DARBY,PA,12,20130408",72425
2928,"SELLS,AZ,31,20070603",72452
2929,"WEST POINT,VA,84,19570520",72473
2930,"BURLESON,TX,36,20041012",72499
2931,"LOS ANGELES,CA,37,20030326",72523
2932,"GAUTIER,MS,51,19891230",72550
2933,"FERGUSON,MO,29,20121122",72573
2934,"PINE BLUFF,AR,48,19940509",72597
2935,"MOUNT VERNON,WA,33,20070707",72623
2936,"MORGAN CITY,LA,63,19780302",72651
2937,"SNOHOMISH,WA,59,19830205",72678
2938,"LONG BEACH,CA,76,19640817",72703
2939,"NOCONA,TX,28,20150330",72729
2940,"HOT SPRINGS,AR,55,19851204",72751
2941,"BREMERTON,WA,32,20111028",72778
2942,"CHAIN OF PONDS TOWNSHIP,ME,53,19750831",72803
2943,"FREEPORT,TX,67,19740922",72842
2944,"FAIRFIELD,AL,25,20150101",72866
2945,"GREENWICH,NY,29,20071101",72891
2946,"MEDFORD,OR,65,19770419",72916
2947,"SANTA ROSA,CA,56,19810701",72939
2948,"BLYTHEVILLE,AR,53,19910930",72965
2949,"PHOENIX,AZ,44,20000817",72992
